Country,Birth Rate,Business Tax Rate,CO2 Emissions,Days to Start Business,Energy Usage,GDP,Health Exp % GDP,Health Exp/Capita,Hours to do Tax,Infant Mortality Rate,Internet Usage,Lending Interest,Life Expectancy Female,Life Expectancy Male,Mobile Phone Usage,Population 0-14,Population 15-64,Population 65+,Population Total,Population Urban,Tourism Inbound,Tourism Outbound,GDP/Capita,Energy Usage/Capita,CO2 Emissions/Capita,Life Expectancy Combined,Tourism Status,lables_1
St. Lucia,0.03241666666666667,65.16666666666667,36457.916666666664,125.41666666666667,15827.133333333333,29466603229.166668,0.05808333333333333,158.66666666666666,494.5833333333333,0.053,0.05000000000000001,0.19339166666666666,64.16666666666667,60.333333333333336,0.5,0.38483333333333336,0.5753333333333334,0.03966666666666667,16053356.333333334,0.5754166666666666,944091666.6666666,580091666.6666666,3075.161426269129,0.0012271463161070523,0.0025157668105724074,62.25,Inbound,1
St. Vincent and the Grenadines,0.0325,46.88333333333333,496261.1666666667,35.75,209707.75,908968424729.25,0.06358333333333334,491.6666666666667,368.4166666666667,0.05675,0.14166666666666666,0.149525,60.166666666666664,57.333333333333336,0.3666666666666667,0.37733333333333335,0.57825,0.044333333333333336,49540276.0,0.4094166666666667,10932916666.666666,8752791666.666666,4959.7414068812395,0.0015534612605095858,0.002856964235237649,58.75,Inbound,2
Sudan,0.022769230769230767,50.892307692307696,127018.69230769231,25.076923076923077,57519.230769230766,407855428209.38464,0.06592307692307692,760.2307692307693,294.38461538461536,0.037384615384615384,0.2076923076923077,0.14522307692307693,71.92307692307692,67.15384615384616,0.5538461538461539,0.29615384615384616,0.6202307692307693,0.08353846153846155,32043883.076923076,0.45715384615384613,3643576923.076923,5050230769.230769,8154.130545301822,0.0013482080409737405,0.0028223304006143083,69.53846153846153,Outbound,0
Suriname,0.03783333333333334,80.41666666666667,2558.0,30.25,14145.791666666666,7132864647.583333,0.07908333333333334,98.83333333333333,222.75,0.07366666666666667,0.016666666666666666,0.24413333333333334,56.833333333333336,54.416666666666664,0.16666666666666666,0.42366666666666664,0.5386666666666667,0.03766666666666667,14457805.166666666,0.3884166666666667,213200000.0,115450000.0,1036.9049275410334,0.0015941856350873268,0.00032806539103091376,55.625,Inbound,1
Swaziland,0.02046153846153846,37.8,63393.153846153844,40.69230769230769,27351.584615384614,70718903660.92308,0.051576923076923076,274.2923076923077,349.38461538461536,0.030624615384615386,0.19230769230769232,0.14195384615384615,71.61538461538461,65.46153846153847,0.6307692307692307,0.2796153846153846,0.6455384615384615,0.07461538461538461,24407354.307692308,0.5166153846153846,3885000000.0,2050692307.6923077,6046.363059774061,0.002042338482543457,0.004387214655333085,68.53846153846153,Inbound,0
Sweden,0.02053846153846154,52.096923076923076,47974.53846153846,34.746153846153845,29137.615384615383,215470532182.69232,0.06890769230769231,882.6461538461538,351.53846153846155,0.018045384615384616,0.2846153846153846,0.13274615384615385,75.53846153846153,71.15384615384616,0.7230769230769231,0.30688038554012653,0.6367727732562435,0.05611607197286082,21266286.769230768,0.5806153846153846,1789076923.0769231,2457215384.6153846,12508.959190806483,0.012168464388464029,0.008191054968928285,73.34615384615384,Outbound,0
Switzerland,0.020615384615384615,43.29923076923077,132088.43076923076,41.51538461538462,54718.88461538462,212440200325.6308,0.06796923076923075,805.6846153846153,209.3923076923077,0.018279230769230746,0.26615384615384613,0.13599999999999998,76.15384615384616,71.3923076923077,0.5230769230769231,0.2982650009247419,0.6410804655639357,0.06073145658824544,18836739.692307692,0.7221538461538461,3416900000.0,4189986923.076923,11922.113029048809,0.008355425163618707,0.007499363574323958,73.77307692307691,Outbound,0
Syrian Arab Republic,0.022615384615384614,40.43076923076923,55031.83076923077,30.692307692307693,23499.792307692307,130074677763.88461,0.06112307692307692,577.2923076923078,258.53846153846155,0.021898461538461537,0.19846153846153847,0.11792307692307692,73.15384615384616,68.07692307692308,0.5846153846153845,0.31488038554012654,0.632388157871628,0.05280837966516852,14836895.307692308,0.6201538461538461,1759638461.5384614,1408407692.3076923,9262.271978801384,0.002928779498225306,0.004951640982761057,70.61538461538461,Inbound,0
Tajikistan,0.01346153846153846,47.2,65857.23076923077,19.692307692307693,38055.153846153844,267522371357.92307,0.08353846153846155,2005.3076923076924,239.46153846153845,0.015000000000000001,0.4538461538461539,0.11117692307692308,78.23076923076923,72.23076923076923,0.8999999999999999,0.2076923076923077,0.6565384615384615,0.1356153846153846,11398903.23076923,0.6496923076923077,7767307692.307693,6256923076.923077,20772.611928870047,0.003463654716990166,0.005514226189887667,75.23076923076923,Inbound,0
Tanzania,0.021384615384615387,35.02846153846154,124855.23076923077,50.392307692307696,53878.153846153844,121760096850.35385,0.05272307692307691,688.4923076923077,243.33846153846156,0.038796923076923076,0.2530769230769231,0.18866923076923078,70.07692307692308,65.84615384615384,0.46153846153846156,0.2929230769230769,0.6368461538461538,0.06999999999999999,97858395.61538461,0.5328461538461539,3684584615.3846154,4003007692.3076925,11304.584959303686,0.004592780158923144,0.0026800294614452522,67.96153846153847,Outbound,2
Thailand,0.01123076923076923,46.73307692307692,116856.36923076924,36.00769230769231,51057.07692307692,377626611878.6923,0.07314615384615385,2081.646153846154,304.34615384615387,0.008757692307692307,0.46923076923076923,0.10072307692307692,79.92307692307692,72.76923076923077,0.7692307692307693,0.19295730861704957,0.6780035424870127,0.1288853027420916,22614821.46153846,0.5871538461538461,8519107692.307693,10790000000.0,31563.475520242413,0.03467192252374765,0.007208760417375454,76.34615384615384,Outbound,0
Timor-Leste,0.014923076923076924,47.903076923076924,216044.23076923078,33.76153846153846,88400.58461538462,397966001815.3077,0.07682307692307691,1625.1230769230767,264.86153846153843,0.01449846153846154,0.4076923076923077,0.1044153846153846,78.23076923076923,71.84615384615384,0.8923076923076922,0.22034192400166497,0.6583881578716281,0.12150068735747621,24199993.769230768,0.6154615384615384,9297538461.538462,7208346153.846154,20469.49857409645,0.016427410482590214,0.007091187394667363,75.03846153846153,Inbound,0
Togo,0.01946153846153846,43.86,442347.3076923077,55.65384615384615,154898.74615384615,254148580993.69232,0.04903846153846154,490.2384615384616,357.9307692307693,0.029384615384615384,0.2692307692307692,0.1366,71.00769230769231,66.83846153846153,0.43846153846153846,0.2934957701555111,0.6390035424870126,0.0675006873574762,138783905.0,0.4676923076923077,4316007692.307693,3834361538.4615383,8152.771249110909,0.016805133418451114,0.004497902918116246,68.92307692307692,Inbound,2
Tonga,0.022583333333333334,41.65833333333333,50747.15,42.5,20552.733333333334,119491099746.79167,0.057383333333333335,571.9,322.6666666666667,0.027089166666666664,0.19833333333333333,0.12115833333333333,72.91666666666667,67.5,0.6166666666666667,0.32425,0.61175,0.06408333333333334,16562961.833333334,0.6430833333333333,1918500000.0,1192583333.3333333,7807.213412682755,0.0021111246810164986,0.0023044581092973118,70.20833333333333,Inbound,0
Trinidad and Tobago,0.034583333333333334,69.48666666666666,33008.583333333336,71.63333333333334,16275.15,32022322044.483334,0.05399166666666667,145.34166666666667,500.1166666666666,0.05975,0.05000000000000001,0.18865833333333334,62.416666666666664,59.0,0.4083333333333334,0.40091666666666664,0.5615,0.03725,16513162.416666666,0.5471666666666667,1031283333.3333334,575983333.3333334,3420.431618461025,0.0012377831339077346,0.0019688453675247328,60.708333333333336,Inbound,1
Tunisia,0.02046153846153846,50.03076923076923,132842.15384615384,24.46153846153846,58221.38461538462,432675420934.9231,0.0736923076923077,1211.076923076923,294.0769230769231,0.033615384615384616,0.26153846153846155,0.14413076923076923,73.3076923076923,68.6923076923077,0.5846153846153845,0.28084615384615386,0.6256153846153847,0.09346153846153847,29951208.769230768,0.4950769230769231,3890438461.5384617,5721538461.538462,12068.481024803554,0.0015662483778001218,0.00349276486155906,71.0,Outbound,0
Turkey,0.01823076923076923,39.84615384615385,71793.15384615384,41.73846153846154,29116.67692307692,76533157292.38461,0.0681153846153846,1099.3076923076924,391.2615384615384,0.017700384615384607,0.3153846153846154,0.16736153846153845,76.9076923076923,71.68461538461538,0.6153846153846154,0.2916069249264069,0.632699392666333,0.07569368240726011,11230948.692307692,0.6916923076923077,2825253846.1538463,1827030769.2307692,17133.892755815697,0.04296735861608946,0.007004232422141376,74.29615384615384,Inbound,0
Turkmenistan,0.012179230769230769,45.47,91702.77692307693,49.42307692307692,39411.57692307692,194739427521.84616,0.06667692307692308,2129.3230769230768,299.7846153846154,0.011703846153846146,0.43538461538461537,0.10500769230769229,79.0923076923077,72.52307692307691,0.8153846153846154,0.23052154216050605,0.6647834007172815,0.1047719801991356,12825377.615384616,0.728,7913561538.461538,3830769230.769231,37564.28309393953,0.07473959570441044,0.009763471311199638,75.8076923076923,Inbound,0
Uganda,0.018769230769230767,42.26153846153846,62043.153846153844,39.61538461538461,27136.507692307692,68608539496.76923,0.052138461538461536,353.40769230769234,367.0769230769231,0.02562846153846154,0.23846153846153847,0.13633846153846155,73.84615384615384,67.0,0.6615384615384615,0.2613846153846154,0.6535384615384616,0.08499999999999999,24150573.923076924,0.5476153846153846,4117538461.5384617,1981615384.6153846,6967.91788730497,0.0022767491258163684,0.005354129897807142,70.42307692307692,Inbound,0
Ukraine,0.021615384615384616,37.715384615384615,64779.061538461545,31.307692307692307,27388.753846153846,156922918057.57693,0.0632,837.3692307692307,216.92307692307693,0.01787,0.20615384615384616,0.09815384615384616,74.6923076923077,69.76923076923077,0.6615384615384615,0.29464961630935727,0.6406189271023972,0.06457761043439929,8637426.153846154,0.6702307692307692,3220430769.230769,4537800000.0,12464.25505968168,0.003510902875678244,0.0061202391764119575,72.23076923076923,Outbound,0
United Arab Emirates,0.021384615384615387,63.857692307692304,33574.04615384615,52.223076923076924,23733.56923076923,110321744599.23077,0.06077692307692306,324.46153846153845,398.3230769230769,0.025908461538461523,0.25384615384615383,0.16978461538461537,73.92307692307692,68.6923076923077,0.5692307692307692,0.3244530787725607,0.6176224695894099,0.05792445163802933,20816673.923076924,0.5393076923076923,1012707692.3076923,956746153.8461539,8727.928156735912,0.014033420525023202,0.002472607728788795,71.3076923076923,Inbound,1
United Kingdom,0.021153846153846155,55.183846153846154,40551.692307692305,41.146153846153844,25407.969230769228,151394179382.6154,0.06478461538461537,550.1,365.1307692307692,0.01991846153846153,0.25384615384615383,0.1472153846153846,74.6923076923077,70.3076923076923,0.6461538461538462,0.32222230954179143,0.6308532388201792,0.046847528561106265,20481641.076923076,0.5888461538461539,1041630769.2307693,1354915384.6153846,10821.92166803105,0.01571882044438254,0.008471790877539352,72.5,Outbound,0
United States,0.034583333333333334,46.725,19525.766666666666,40.5,21156.116666666665,47928448876.916664,0.052333333333333336,81.5,372.25,0.063,0.08333333333333333,0.15972499999999998,57.916666666666664,55.166666666666664,0.2916666666666667,0.3970833333333333,0.5661666666666667,0.03666666666666667,26308942.0,0.3540833333333333,884916666.6666666,1019458333.3333334,1978.7966053464418,0.0010242578001622383,0.0011701554130632817,56.541666666666664,Outbound,1
Uruguay,0.03975,77.48333333333333,3003.75,36.416666666666664,14508.583333333334,9707056675.416666,0.07508333333333334,40.583333333333336,212.41666666666666,0.07941666666666666,0.025000000000000005,0.22176666666666667,55.166666666666664,53.166666666666664,0.19999999999999998,0.4399166666666667,0.5306666666666667,0.029333333333333333,16887055.833333332,0.33591666666666664,197958333.33333334,151166666.66666666,552.2744106223182,0.0015128408613169317,0.00021395625947670389,54.166666666666664,Inbound,1
Uzbekistan,0.011846153846153847,44.3,103803.76923076923,15.615384615384615,52551.0,446732030172.0,0.0873846153846154,2201.230769230769,239.3846153846154,0.009846153846153846,0.5,0.09106153846153846,79.38461538461539,73.6923076923077,0.9461538461538462,0.19046153846153846,0.6646153846153846,0.14507692307692308,15760676.846153846,0.6908461538461539,11129923076.923077,10945892307.692308,22796.14246798667,0.0035430619722980105,0.006233125304468097,76.53846153846153,Inbound,0
Vanuatu,0.020666666666666667,54.15833333333333,50721.299999999996,119.24166666666667,28508.0,93006062308.16667,0.05545833333333333,311.2916666666667,496.43333333333334,0.025093333333333325,0.20833333333333334,0.18815,73.83333333333333,68.16666666666667,0.5583333333333333,0.31190750200360745,0.6277576753885274,0.060418155941198454,23341518.5,0.6365833333333334,820016666.6666666,771308333.3333334,9204.103989946952,0.02250530649127022,0.003156943933970211,71.0,Inbound,1
"Venezuela, RB",0.035333333333333335,69.17666666666666,18434.416666666668,79.60000000000001,10991.275,18773184622.7,0.05453333333333332,124.14999999999999,443.52500000000003,0.06475,0.05000000000000001,0.18469166666666667,60.0,57.083333333333336,0.3666666666666667,0.4066666666666667,0.55675,0.03641666666666667,14251526.083333334,0.48675,820439166.6666666,349591666.6666667,2803.0978143040047,0.0011364741677384134,0.001431442365882158,58.541666666666664,Inbound,1
Vietnam,0.011307692307692307,44.99076923076923,105465.6,35.669230769230765,46671.33076923077,371865367793.0,0.07283846153846153,2124.6384615384613,287.2923076923077,0.008157692307692309,0.5153846153846154,0.11179999999999998,79.6923076923077,73.53846153846153,0.8692307692307693,0.19241884707858803,0.6840804655639358,0.12365453351132237,17840175.307692308,0.6296153846153847,7561569230.769231,10270923076.923077,31723.151659611034,0.03974290994205151,0.008453757012818626,76.61538461538461,Outbound,0
Virgin Islands (U.S.),0.035416666666666666,64.10000000000001,41805.25,39.0,20308.716666666667,42081038240.833336,0.050749999999999997,134.91666666666666,354.75,0.05775,0.06666666666666667,0.194725,57.916666666666664,55.0,0.35833333333333334,0.4051666666666667,0.5589166666666666,0.036166666666666666,16329154.25,0.40658333333333335,1391333333.3333333,905083333.3333334,2558.8912058203528,0.0011832775690285334,0.0020914915977038673,56.458333333333336,Inbound,1
"Yemen, Rep.",0.021230769230769234,48.966153846153844,58311.61538461538,40.138461538461534,28822.53846153846,124835831586.41537,0.07416923076923077,671.1384615384615,255.71538461538464,0.016925230769230745,0.31461538461538463,0.13112307692307693,76.3,70.77692307692308,0.6538461538461539,0.30791461723409913,0.630545546512487,0.06153983625341396,7520442.692307692,0.6168461538461538,2351869230.769231,2462190769.230769,10230.281091209265,0.007738325612659178,0.004639747466777982,73.53846153846153,Outbound,0
Zambia,0.019230769230769232,38.588461538461544,119072.69230769231,51.323076923076925,51445.515384615384,108530697431.61539,0.05555384615384614,665.123076923077,284.33846153846156,0.034816153846153844,0.29230769230769227,0.18106153846153847,72.46153846153847,67.76923076923077,0.5153846153846154,0.2881880778478188,0.642311234794705,0.06957761043439928,93839013.61538461,0.545,3211046153.8461537,3420884615.3846154,14142.424474412575,0.027615214164113222,0.0037903678762012663,70.11538461538461,Outbound,2
Zimbabwe,0.017615384615384613,42.94692307692307,384036.76923076925,54.98461538461538,143145.74615384615,245773109848.46155,0.049699999999999994,783.6076923076923,357.5846153846154,0.024692307692307694,0.3153846153846154,0.15147692307692306,72.93076923076923,68.6076923076923,0.5384615384615384,0.27541884707858805,0.6464650809485512,0.07826991812670697,137698991.23076922,0.5035384615384616,4804176923.076923,3962353846.1538463,11403.465379821679,0.01713167701707758,0.00548123591302641,70.76923076923077,Inbound,2
